gameweek,player_id,web_name,position,team_name,xp_predicted,now_cost_at_prediction,selected_by_percent_at_prediction,actual_points,points_per_game_at_prediction,ep_next_at_prediction,start_rate_at_prediction,xp_fresh_at_prediction,xp_horizon_at_prediction,xp_model_at_prediction,ep_x_start_rate_at_prediction,ep_x_availability_at_prediction
3,504,Vuskovic,DEF,Brighton,1.96,5.0,2.4,12.0,,,,,,,,
3,138,Kostoulas,FWD,Brighton,1.07,5.5,0.3,2.0,,,,,,,,
3,7,Lewis-Skelly,MID,Arsenal,0.65,5.5,0.7,2.0,,,,,,,,
3,542,E.Le Fée,MID,Sunderland,3.24,5.9,7.0,8.0,,,,,,,,
3,545,Sadiki,MID,Sunderland,2.36,5.0,0.3,1.0,,,,,,,,
3,116,Dunk,DEF,Brighton,3.9,4.5,1.2,5.0,,,,,,,,
3,114,Boscagli,DEF,Brighton,2.03,4.5,0.3,2.0,,,,,,,,
3,502,Robertson,DEF,Spurs,1.78,4.5,3.5,1.0,,,,,,,,
3,558,Schlager,MID,Nott'm Forest,0.41,5.0,0.1,3.0,,,,,,,,
3,486,McAtee,MID,Nott'm Forest,0.89,5.5,0.1,2.0,,,,,,,,
3,453,Barnes,MID,Newcastle,2.53,6.0,1.1,12.0,,,,,,,,
3,473,Aina,DEF,Nott'm Forest,2.1,4.5,3.3,1.0,,,,,,,,
3,472,Murillo,DEF,Nott'm Forest,2.57,5.5,1.6,8.0,,,,,,,,
3,471,Milenković,DEF,Nott'm Forest,3.13,5.5,1.7,7.0,,,,,,,,
3,148,Hato,DEF,Chelsea,0.54,4.5,0.6,3.0,,,,,,,,
3,432,Mainoo,MID,Man Utd,1.24,5.5,1.0,9.0,,,,,,,,
3,60,Hill,DEF,Bournemouth,2.36,5.5,0.9,1.0,,,,,,,,
3,250,Leno,GKP,Fulham,2.88,4.5,3.1,1.0,,,,,,,,
3,481,Anderson,MID,Man City,4.04,6.4,5.4,3.0,,,,,,,,
3,246,Röhl,MID,Everton,0.71,5.0,0.1,1.0,,,,,,,,
3,242,George,MID,Everton,0.77,5.5,0.3,10.0,,,,,,,,
3,61,Truffert,DEF,Bournemouth,3.27,5.5,4.0,0.0,,,,,,,,
3,264,Bobb,MID,Fulham,1.68,5.5,0.3,2.0,,,,,,,,
3,57,Petrović,GKP,Bournemouth,2.82,4.5,3.4,1.0,,,,,,,,
3,214,Kamada,MID,Crystal Palace,2.14,5.0,0.3,5.0,,,,,,,,
3,418,Maguire,DEF,Man Utd,2.32,5.0,15.5,2.0,,,,,,,,
3,151,Acheampong,DEF,Chelsea,0.29,4.5,0.4,1.0,,,,,,,,
3,41,Buendía,MID,Aston Villa,2.99,6.0,1.1,3.0,,,,,,,,
3,46,Barkley,MID,Aston Villa,1.85,5.0,0.2,3.0,,,,,,,,
3,575,Yirenkyi,MID,Coventry City,0.28,5.0,0.2,1.0,,,,,,,,
3,184,Grimes,MID,Coventry City,0.27,5.0,0.2,2.0,,,,,,,,
3,393,Khusanov,DEF,Man City,2.73,5.5,1.7,5.0,,,,,,,,
3,95,O.Dango,MID,Brentford,3.44,6.5,1.0,1.0,,,,,,,,
3,247,Hackney,MID,Everton,0.26,5.5,0.2,4.0,,,,,,,,
3,387,O'Reilly,DEF,Man City,5.28,6.5,19.4,0.0,,,,,,,,
3,265,Berge,MID,Fulham,2.44,5.0,0.4,1.0,,,,,,,,
3,390,Rúben,DEF,Man City,3.76,5.5,1.8,6.0,,,,,,,,
3,47,Kamara,MID,Aston Villa,2.0,5.0,0.3,3.0,,,,,,,,
3,51,George Hemmings,MID,Aston Villa,1.07,4.5,0.9,3.0,,,,,,,,
3,463,Woltemade,FWD,Newcastle,1.55,5.9,1.4,0.0,,,,,,,,
3,183,Rudoni,MID,Coventry City,0.15,5.0,0.1,2.0,,,,,,,,
3,514,Tel,MID,Spurs,1.85,5.9,0.4,3.0,,,,,,,,
3,455,Tonali,MID,Spurs,2.43,5.4,3.2,5.0,,,,,,,,
3,552,Brobbey,FWD,Sunderland,2.22,6.0,10.7,2.0,,,,,,,,
3,564,Scherpen,GKP,Ipswich Town,0.87,4.5,0.6,2.0,,,,,,,,
3,261,Iwobi,MID,Fulham,2.54,5.5,0.9,2.0,,,,,,,,
3,562,Maeda,MID,Ipswich Town,0.57,5.5,0.3,2.0,,,,,,,,
3,522,Gray,MID,Spurs,1.74,5.0,0.2,0.0,,,,,,,,
3,304,O'Shea,DEF,Ipswich Town,0.88,4.0,3.3,3.0,,,,,,,,
3,259,Diop,DEF,Ipswich Town,0.95,4.0,16.1,3.0,,,,,,,,
3,96,Damsgaard,MID,Brentford,2.79,5.5,0.5,8.0,,,,,,,,
3,362,Jacquet,DEF,Liverpool,1.92,5.0,2.5,5.0,,,,,,,,
3,337,Aaronson,MID,Leeds,2.86,5.5,0.8,1.0,,,,,,,,
3,347,Nmecha,FWD,Leeds,0.9,5.5,0.5,1.0,,,,,,,,
3,260,Wilson,MID,Leeds,2.68,6.5,4.7,0.0,,,,,,,,
3,67,Rayan,MID,Bournemouth,1.95,6.5,2.5,2.0,,,,,,,,
3,412,Lammens,GKP,Man Utd,2.76,5.0,14.4,2.0,,,,,,,,
3,254,Robinson,DEF,Fulham,2.09,4.5,1.6,1.0,,,,,,,,
3,372,Mac Allister,MID,Liverpool,2.99,5.5,1.5,2.0,,,,,,,,
3,384,Donnarumma,GKP,Man City,4.19,5.5,8.0,7.0,,,,,,,,
3,110,Rushworth,GKP,Coventry City,0.5,4.5,1.1,2.0,,,,,,,,
3,194,Thomas-Asante,FWD,Coventry City,0.1,5.0,0.8,1.0,,,,,,,,
3,498,Senesi,DEF,Spurs,2.77,6.0,6.3,0.0,,,,,,,,
3,525,Fernandes,MID,Spurs,2.23,5.9,1.4,0.0,,,,,,,,
3,423,Shaw,DEF,Man Utd,3.49,4.5,17.5,4.0,,,,,,,,
3,429,Rashford,MID,Man Utd,0.44,7.0,1.6,3.0,,,,,,,,
3,162,Andrey Santos,MID,Man Utd,1.21,5.0,0.9,1.0,,,,,,,,
3,588,Khalaili,DEF,Crystal Palace,0.76,5.0,0.1,3.0,,,,,,,,
3,222,Strand Larsen,FWD,Crystal Palace,1.88,6.0,0.5,1.0,,,,,,,,
3,417,Dalot,DEF,Man Utd,2.68,5.0,2.3,1.0,,,,,,,,
3,105,Anthony,MID,Brentford,0.6,6.0,0.2,1.0,,,,,,,,
3,255,J.Cuenca,DEF,Fulham,1.07,4.5,0.0,0.0,,,,,,,,
3,369,Ngumoha,MID,Liverpool,1.33,5.9,0.9,0.0,,,,,,,,
3,523,Moore,MID,Spurs,0.42,5.0,0.2,0.0,,,,,,,,
3,336,Okafor,MID,Leeds,1.96,5.9,0.4,3.0,,,,,,,,
3,570,Palacios,MID,Fulham,0.8,5.5,0.2,8.0,,,,,,,,
3,356,Virgil,DEF,Liverpool,5.0,6.5,18.3,6.0,,,,,,,,
3,576,Stroud,MID,Hull City,0.81,5.0,0.1,3.0,,,,,,,,
3,467,Sels,GKP,Nott'm Forest,2.49,5.0,1.4,6.0,,,,,,,,
3,496,Kinsky,GKP,Spurs,1.42,4.5,20.7,6.0,,,,,,,,
3,202,Richards,DEF,Crystal Palace,3.09,5.0,0.7,1.0,,,,,,,,
3,492,Awoniyi,FWD,Coventry City,0.34,5.5,0.8,2.0,,,,,,,,
3,241,McNeil,MID,Crystal Palace,1.29,5.5,0.2,0.0,,,,,,,,
3,175,van Ewijk,DEF,Coventry City,0.5,4.0,12.3,3.0,,,,,,,,
3,190,Tchaouna,MID,Coventry City,0.28,5.5,0.1,1.0,,,,,,,,
3,176,Dasilva,DEF,Coventry City,0.51,4.0,0.8,2.0,,,,,,,,
3,198,Henderson,GKP,Crystal Palace,2.9,5.0,1.8,2.0,,,,,,,,
3,224,Nketiah,FWD,Crystal Palace,1.33,5.5,0.5,4.0,,,,,,,,
3,516,Bentancur,MID,Spurs,1.46,5.5,0.2,5.0,,,,,,,,
3,491,Igor Jesus,FWD,Nott'm Forest,2.67,6.0,3.3,1.0,,,,,,,,
3,478,Netz,DEF,Nott'm Forest,0.16,4.5,0.0,0.0,,,,,,,,
3,104,Onyeka,MID,Coventry City,0.15,5.0,0.1,2.0,,,,,,,,
3,474,Jair Cunha,DEF,Nott'm Forest,1.2,4.5,0.2,8.0,,,,,,,,
3,548,Rigg,MID,Sunderland,0.63,5.0,0.1,0.0,,,,,,,,
3,584,Hamer,MID,Coventry City,0.0,5.5,0.1,1.0,,,,,,,,
3,439,Šeško,FWD,Man Utd,1.29,7.0,1.7,5.0,,,,,,,,
3,42,Guessand,MID,Crystal Palace,0.54,5.5,0.0,0.0,,,,,,,,
3,405,N.Gonzalez,MID,Newcastle,1.26,5.5,0.2,2.0,,,,,,,,
3,583,Chavarria,DEF,Chelsea,0.0,5.0,0.2,1.0,,,,,,,,
3,45,McGinn,MID,Aston Villa,3.51,5.5,2.6,3.0,,,,,,,,
3,182,Amenda,DEF,Coventry City,0.5,4.0,0.8,2.0,,,,,,,,
3,462,Steur,MID,Newcastle,0.41,5.0,0.1,1.0,,,,,,,,
3,108,Wilson,FWD,Brentford,0.0,5.5,0.4,1.0,,,,,,,,
3,506,Udogie,DEF,Spurs,0.88,4.5,0.4,5.0,,,,,,,,
3,195,Simms,FWD,Coventry City,0.1,5.0,0.9,1.0,,,,,,,,
3,188,Torp,MID,Coventry City,0.0,5.5,0.1,0.0,,,,,,,,
3,140,Sánchez,GKP,Chelsea,0.79,4.9,1.7,0.0,,,,,,,,
3,401,Marmoush,FWD,Spurs,1.08,7.0,1.9,2.0,,,,,,,,
3,17,Merino,MID,Arsenal,0.55,5.9,0.5,0.0,,,,,,,,
3,34,Pau,DEF,Aston Villa,2.8,4.5,0.4,0.0,,,,,,,,
3,585,Herrington,DEF,Hull City,0.0,4.0,0.6,1.0,,,,,,,,
3,160,Garnacho,MID,Aston Villa,1.48,5.9,0.5,1.0,,,,,,,,
3,350,A.Becker,GKP,Liverpool,3.22,5.5,3.8,8.0,,,,,,,,
3,527,Richarlison,FWD,Spurs,1.91,5.9,2.2,0.0,,,,,,,,
3,64,Smith,DEF,Bournemouth,1.57,4.5,0.1,0.0,,,,,,,,
3,580,Charles,MID,Fulham,0.0,5.0,0.1,2.0,,,,,,,,
3,281,Drameh,DEF,Hull City,0.0,4.0,0.1,0.0,,,,,,,,
3,166,N.Jackson,FWD,Aston Villa,0.39,6.5,0.7,2.0,,,,,,,,
3,597,Suzuki,GKP,Aston Villa,1.07,5.0,1.0,10.0,,,,,,,,
3,144,Gusto,DEF,Chelsea,0.91,5.0,1.2,1.0,,,,,,,,
3,112,Van Hecke,DEF,Spurs,3.41,5.0,8.2,8.0,,,,,,,,
3,600,Osman,MID,Brighton,0.0,5.0,0.0,0.0,,,,,,,,
3,592,Ouattara,DEF,Ipswich Town,0.0,4.0,1.0,1.0,,,,,,,,
3,239,Garner,MID,Everton,1.69,6.0,0.1,2.0,,,,,,,,
3,248,Beto,FWD,Everton,0.87,5.4,2.0,0.0,,,,,,,,
3,263,Kevin,MID,Fulham,0.54,5.5,0.0,0.0,,,,,,,,
3,257,Bassey,DEF,Fulham,2.64,4.5,0.8,1.0,,,,,,,,
3,269,Sessegnon,DEF,Fulham,1.41,4.5,0.4,1.0,,,,,,,,
3,90,Hickey,DEF,Brentford,0.73,4.5,0.1,1.0,,,,,,,,
3,577,Tomiyasu,DEF,Crystal Palace,0.76,4.5,0.3,0.0,,,,,,,,
3,106,Thiago,FWD,Brentford,6.06,8.0,14.8,2.0,,,,,,,,
3,209,Johnson,MID,Everton,0.72,5.9,0.1,1.0,,,,,,,,
3,422,Mazraoui,DEF,Man Utd,1.21,4.5,0.7,1.0,,,,,,,,
3,19,Zubimendi,MID,Arsenal,1.32,5.4,0.9,1.0,,,,,,,,
3,526,Solanke,FWD,Spurs,0.67,5.9,1.1,1.0,,,,,,,,
3,323,McAteer,MID,Ipswich Town,0.0,4.5,1.3,1.0,,,,,,,,
3,73,Adams,MID,Bournemouth,0.98,5.0,0.2,4.0,,,,,,,,
3,406,Kovačić,MID,Man City,0.08,5.5,0.1,0.0,,,,,,,,
3,102,Yarmoliuk,MID,Brentford,1.95,5.0,1.0,0.0,,,,,,,,
3,14,Eze,MID,Arsenal,1.13,6.4,1.6,0.0,,,,,,,,
3,28,Martinez,GKP,Chelsea,0.75,5.0,4.4,3.0,,,,,,,,
3,547,Mundle,MID,Sunderland,0.13,5.0,0.0,0.0,,,,,,,,
3,32,Cash,DEF,Aston Villa,4.08,4.5,7.2,6.0,,,,,,,,
3,119,Costinha,DEF,Brighton,0.0,4.5,0.0,1.0,,,,,,,,
3,512,Kudus,MID,Spurs,1.16,6.5,0.1,1.0,,,,,,,,
3,29,M.Bizot,GKP,Aston Villa,0.89,4.5,0.1,0.0,,,,,,,,
3,452,Bruno G.,MID,Arsenal,1.3,6.9,2.3,0.0,,,,,,,,
3,549,Talbi,MID,Sunderland,0.92,5.4,0.2,0.0,,,,,,,,
3,9,Hincapie,DEF,Arsenal,1.0,5.4,1.3,1.0,,,,,,,,
3,31,Konsa,DEF,Arsenal,1.39,4.4,10.5,4.0,,,,,,,,
3,461,Touré,MID,Newcastle,0.0,5.9,0.2,0.0,,,,,,,,
3,446,Schär,DEF,Newcastle,0.79,5.0,0.2,0.0,,,,,,,,
3,457,J.Murphy,MID,Newcastle,1.27,5.9,0.1,1.0,,,,,,,,
3,456,J.Ramsey,MID,Newcastle,0.8,5.0,0.3,6.0,,,,,,,,
3,149,Colwill,DEF,Chelsea,0.34,5.0,1.4,0.0,,,,,,,,
3,568,Barco,MID,Chelsea,0.0,5.5,0.1,0.0,,,,,,,,
3,167,Delap,FWD,Nott'm Forest,0.8,5.5,0.7,2.0,,,,,,,,
3,482,Hudson-Odoi,MID,Nott'm Forest,1.33,5.9,0.2,0.0,,,,,,,,
3,155,Enzo,MID,Chelsea,0.99,6.9,3.5,3.0,,,,,,,,
3,157,Estêvão,MID,Chelsea,0.34,6.4,0.9,1.0,,,,,,,,
3,499,Pedro Porro,DEF,Spurs,2.97,5.5,12.4,7.0,,,,,,,,
3,535,Alderete,DEF,Sunderland,2.02,5.0,0.4,0.0,,,,,,,,
3,594,David,FWD,Brighton,0.0,6.0,0.3,0.0,,,,,,,,
3,142,James,DEF,Chelsea,0.66,5.5,8.9,1.0,,,,,,,,
3,490,Wood,FWD,Nott'm Forest,0.79,5.9,1.3,1.0,,,,,,,,
3,493,Kalimuendo,FWD,Nott'm Forest,0.0,5.5,0.0,0.0,,,,,,,,
3,487,Dominguez,MID,Nott'm Forest,0.92,5.0,0.1,0.0,,,,,,,,
3,164,Quenda,MID,Chelsea,0.0,5.4,0.0,0.0,,,,,,,,
3,91,Pinnock,DEF,Coventry City,0.09,4.5,0.1,3.0,,,,,,,,
3,203,Canvot,DEF,Crystal Palace,1.84,5.0,0.3,1.0,,,,,,,,
3,207,Mingueza,DEF,Crystal Palace,0.0,4.5,0.1,1.0,,,,,,,,
3,204,Mitchell,DEF,Crystal Palace,3.31,4.5,5.0,15.0,,,,,,,,
3,153,Disasi,DEF,Crystal Palace,0.0,4.5,0.1,3.0,,,,,,,,
3,36,Maatsen,DEF,Aston Villa,2.83,4.5,0.7,7.0,,,,,,,,
3,35,Bogarde,MID,Aston Villa,0.64,5.0,0.1,0.0,,,,,,,,
3,435,Lacey,MID,Man Utd,0.0,5.0,0.1,0.0,,,,,,,,
3,52,Alysson,MID,Aston Villa,0.0,5.0,0.0,1.0,,,,,,,,
3,186,Mason-Clark,MID,Coventry City,0.14,5.5,0.1,2.0,,,,,,,,
3,559,Bamba,MID,Newcastle,0.0,5.0,0.1,0.0,,,,,,,,
3,238,Grealish,MID,Man City,1.51,6.5,0.2,1.0,,,,,,,,
3,375,Nyoni,MID,Liverpool,0.0,5.0,0.0,1.0,,,,,,,,
3,262,Smith Rowe,MID,Fulham,1.44,5.5,0.3,1.0,,,,,,,,
3,419,Martinez,DEF,Man Utd,1.32,5.0,1.3,3.0,,,,,,,,
3,415,Dorgu,MID,Man Utd,1.54,5.9,0.9,1.0,,,,,,,,
3,89,Henry,DEF,Brentford,1.04,4.5,0.2,0.0,,,,,,,,
3,420,Yoro,DEF,Man Utd,1.16,4.9,0.6,1.0,,,,,,,,
3,421,Heaven,DEF,Man Utd,1.24,4.5,0.4,0.0,,,,,,,,
3,185,Sakamoto,MID,Coventry City,0.0,5.0,0.1,0.0,,,,,,,,
3,381,Koumas,MID,Liverpool,0.0,5.0,0.0,1.0,,,,,,,,
3,579,Araujo,DEF,Liverpool,0.0,5.5,2.3,8.0,,,,,,,,
3,240,Iroegbunam,MID,Everton,0.53,5.0,0.0,0.0,,,,,,,,
3,396,Vitor Reis,DEF,Man City,0.0,4.5,0.0,0.0,,,,,,,,
3,395,Lewis,DEF,Man City,1.19,4.5,0.2,0.0,,,,,,,,
3,595,Gozo,MID,Crystal Palace,0.0,5.0,0.0,0.0,,,,,,,,
3,622,Braithwaite,DEF,Man City,4.29,4.0,0.1,0.0,,,,,,,,
3,616,Bouaddi,MID,Man City,5.04,5.5,0.1,1.0,,,,,,,,
3,621,McAidoo,MID,Man City,6.14,4.5,0.1,1.0,,,,,,,,
3,243,Alcaraz,MID,Everton,0.24,5.0,0.1,0.0,,,,,,,,
3,608,Jebbison,FWD,Bournemouth,2.36,5.0,0.1,1.0,,,,,,,,
3,364,Tsimikas,DEF,Liverpool,0.0,5.0,0.1,0.0,,,,,,,,
3,619,Palacios,MID,Ipswich Town,0.75,5.0,0.0,4.0,,,,,,,,
3,285,McNair,DEF,Hull City,0.0,4.0,0.1,0.0,,,,,,,,
3,253,Andersen,DEF,Fulham,2.54,5.0,0.1,1.0,,,,,,,,
3,345,Tanaka,MID,Leeds,0.78,4.9,0.2,5.0,,,,,,,,
3,343,James,MID,Leeds,0.37,5.0,0.1,0.0,,,,,,,,
3,339,Longstaff,MID,Leeds,0.62,5.0,0.1,0.0,,,,,,,,
3,596,Ruggeri,DEF,Aston Villa,0.0,4.5,0.1,1.0,,,,,,,,
3,81,Rodríguez,FWD,Bournemouth,0.0,6.0,0.1,0.0,,,,,,,,
3,271,Muniz,FWD,Fulham,0.61,5.5,0.5,1.0,,,,,,,,
3,611,Wan-Bissaka,DEF,Aston Villa,4.29,4.5,0.1,1.0,,,,,,,,
3,357,Frimpong,DEF,Liverpool,2.53,5.5,3.2,0.0,,,,,,,,
3,358,Kerkez,DEF,Liverpool,3.65,5.5,3.2,5.0,,,,,,,,
3,56,Abraham,FWD,Aston Villa,0.25,5.5,0.1,1.0,,,,,,,,
3,598,Elvedi,DEF,Leeds,0.0,4.5,0.0,4.0,,,,,,,,
3,617,Cho,MID,Hull City,1.12,5.0,0.0,1.0,,,,,,,,
3,589,Gourna-Douath,MID,Hull City,0.0,5.0,0.0,2.0,,,,,,,,
3,75,Christie,MID,Bournemouth,0.55,5.0,0.0,1.0,,,,,,,,
3,76,Tóth.A,MID,Bournemouth,0.11,5.0,0.0,0.0,,,,,,,,
3,321,Walle Egeli,FWD,Ipswich Town,0.0,4.5,3.0,0.0,,,,,,,,
3,563,Morita,MID,Hull City,0.41,5.0,0.0,0.0,,,,,,,,
3,556,Targett,DEF,Hull City,0.0,4.0,2.2,0.0,,,,,,,,
3,74,Brooks,MID,Bournemouth,1.26,5.0,0.1,1.0,,,,,,,,
3,72,Gannon-Doak,MID,Bournemouth,0.0,5.0,0.1,1.0,,,,,,,,
3,135,Yohanna,MID,Brighton,0.0,5.0,0.1,0.0,,,,,,,,
3,306,Greaves,DEF,Ipswich Town,0.87,4.0,1.4,1.0,,,,,,,,
3,16,Madueke,MID,Arsenal,0.69,6.4,0.3,1.0,,,,,,,,
3,308,Furlong,DEF,Ipswich Town,0.0,4.0,0.6,0.0,,,,,,,,
3,520,Bergvall,MID,Spurs,1.03,5.5,0.2,0.0,,,,,,,,
3,33,Mings,DEF,Aston Villa,1.29,4.5,0.4,6.0,,,,,,,,
3,539,O'Nien,DEF,Sunderland,0.72,4.0,3.2,0.0,,,,,,,,
3,613,Ahoka,MID,Sunderland,1.61,4.5,0.2,0.0,,,,,,,,
3,18,Martinelli,MID,Arsenal,0.62,6.4,0.2,0.0,,,,,,,,
3,524,Olusesi,MID,Spurs,0.0,4.5,0.7,0.0,,,,,,,,
3,528,Scarlett,FWD,Spurs,0.0,4.5,1.9,0.0,,,,,,,,
3,601,Williams-Barnett,MID,Spurs,1.61,4.5,0.1,0.0,,,,,,,,
3,134,Oriola,MID,Brighton,0.0,4.5,0.3,0.0,,,,,,,,
3,519,Gallagher,MID,Spurs,1.14,5.4,0.2,3.0,,,,,,,,
3,20,Dowman,MID,Arsenal,0.08,5.4,0.1,0.0,,,,,,,,
3,111,Steele,GKP,Brighton,0.0,4.0,4.1,0.0,,,,,,,,
3,620,Diouf,DEF,Brentford,4.29,4.5,0.1,0.0,,,,,,,,
3,328,Struijk,DEF,Brighton,3.03,5.0,0.2,1.0,,,,,,,,
3,612,Methalie,DEF,Sunderland,3.21,4.5,0.0,0.0,,,,,,,,
3,2,Arrizabalaga,GKP,Arsenal,0.04,5.0,0.1,0.0,,,,,,,,
3,531,Ellborg,GKP,Sunderland,0.17,4.5,0.1,0.0,,,,,,,,
3,510,Rowswell,DEF,Spurs,0.0,4.0,0.1,0.0,,,,,,,,
3,509,Byfield,DEF,Spurs,0.0,4.0,0.1,0.0,,,,,,,,
3,508,Davies,DEF,Spurs,0.23,4.0,1.0,0.0,,,,,,,,
3,503,Van de Ven,DEF,Spurs,2.92,5.0,4.0,9.0,,,,,,,,
3,501,Danso,DEF,Spurs,1.11,5.0,0.2,2.0,,,,,,,,
3,497,Dubravka,GKP,Spurs,1.66,4.0,18.2,0.0,,,,,,,,
3,602,Humphreys,MID,Ipswich Town,1.07,4.5,0.0,0.0,,,,,,,,
3,303,Kipré,DEF,Ipswich Town,0.0,4.0,0.6,0.0,,,,,,,,
3,302,Button,GKP,Ipswich Town,0.0,4.0,0.5,0.0,,,,,,,,
3,301,Palmer,GKP,Ipswich Town,0.0,4.0,4.4,0.0,,,,,,,,
3,300,Walton,GKP,Ipswich Town,0.0,4.5,0.5,0.0,,,,,,,,
3,574,Hjertø-Dahl,MID,Hull City,0.0,5.0,0.1,1.0,,,,,,,,
3,324,Mehmeti,MID,Ipswich Town,0.0,5.0,0.0,0.0,,,,,,,,
3,296,Akintola,MID,Hull City,0.0,5.0,0.0,0.0,,,,,,,,
3,292,Ömür,MID,Hull City,0.0,5.0,0.0,0.0,,,,,,,,
3,288,Dowell,MID,Hull City,0.0,4.5,0.4,0.0,,,,,,,,
3,284,McCarthy,DEF,Hull City,0.0,4.0,0.1,0.0,,,,,,,,
3,83,Valdimarsson,GKP,Brentford,0.09,4.5,0.1,0.0,,,,,,,,
3,615,Di Gregorio,GKP,Bournemouth,3.21,4.5,0.0,0.0,,,,,,,,
3,341,Gnonto,MID,Leeds,0.21,5.0,0.0,0.0,,,,,,,,
3,331,Gudmundsson,DEF,Leeds,2.06,4.5,0.0,2.0,,,,,,,,
3,361,Lucky,DEF,Liverpool,0.0,4.0,0.1,0.0,,,,,,,,
3,355,Davies,GKP,Liverpool,0.0,4.0,0.1,0.0,,,,,,,,
3,352,Woodman,GKP,Liverpool,0.13,4.0,1.1,0.0,,,,,,,,
3,351,Mamardashvili,GKP,Liverpool,0.75,5.0,0.1,0.0,,,,,,,,
3,629,Zetterer,GKP,Leeds,3.21,4.0,0.0,0.0,,,,,,,,
3,604,Cresswell,MID,Leeds,1.61,4.5,0.1,0.0,,,,,,,,
3,603,Lienou,DEF,Leeds,3.21,4.0,0.1,0.0,,,,,,,,
3,573,Sanchez,DEF,Bournemouth,0.0,4.5,0.2,0.0,,,,,,,,
3,273,Phillips,GKP,Hull City,0.0,4.0,1.5,0.0,,,,,,,,
3,626,Zepa,MID,Fulham,1.61,4.5,0.2,0.0,,,,,,,,
3,228,King,GKP,Everton,0.0,4.5,0.0,0.0,,,,,,,,
3,272,Kusi-Asare,FWD,Fulham,0.0,4.5,6.8,0.0,,,,,,,,
3,270,Reed,MID,Fulham,0.08,4.5,1.3,0.0,,,,,,,,
3,618,Goretzka,MID,Aston Villa,2.14,6.0,0.0,0.0,,,,,,,,
3,607,Lynch,MID,Aston Villa,2.14,4.5,0.1,0.0,,,,,,,,
3,606,Rowe,DEF,Aston Villa,4.29,4.0,0.1,0.0,,,,,,,,
3,256,Tete,DEF,Fulham,1.42,4.5,0.2,0.0,,,,,,,,
3,251,Lecomte,GKP,Fulham,0.0,4.0,1.2,0.0,,,,,,,,
3,378,McConnell,MID,Liverpool,0.0,4.5,0.2,0.0,,,,,,,,
3,374,Endo,MID,Liverpool,0.06,5.0,0.1,0.0,,,,,,,,
3,625,Cairns,GKP,Leeds,3.21,4.0,0.1,0.0,,,,,,,,
3,58,Forster,GKP,Bournemouth,0.0,4.0,3.3,0.0,,,,,,,,
3,245,Dibling,MID,Everton,0.13,5.4,0.0,0.0,,,,,,,,
3,234,Patterson,DEF,Everton,0.12,4.5,0.0,0.0,,,,,,,,
3,232,O'Brien,DEF,Everton,1.42,4.9,0.4,0.0,,,,,,,,
3,231,Keane,DEF,Everton,1.23,4.9,1.2,0.0,,,,,,,,
3,215,Devenny,MID,Crystal Palace,0.48,5.0,0.0,0.0,,,,,,,,
3,107,Furo,FWD,Brentford,0.0,4.5,1.0,0.0,,,,,,,,
3,103,Dasilva,MID,Brentford,0.0,5.0,0.0,0.0,,,,,,,,
3,392,Aït-Nouri,DEF,Man City,1.25,5.4,0.6,0.0,,,,,,,,
3,386,Bettinelli,GKP,Man City,0.0,4.5,0.0,0.0,,,,,,,,
3,627,Barcola,MID,Liverpool,2.14,8.0,0.0,1.0,,,,,,,,
3,383,Elliott,MID,Liverpool,0.09,5.4,0.1,0.0,,,,,,,,
3,325,Darlow,GKP,Man Utd,1.28,4.5,0.0,0.0,,,,,,,,
3,100,Carvalho,MID,Brentford,0.13,5.0,0.0,0.0,,,,,,,,
3,93,Schuster,DEF,Brentford,0.0,4.5,0.2,4.0,,,,,,,,
3,92,Ji-soo,DEF,Brentford,0.0,4.5,0.0,0.0,,,,,,,,
3,227,Travers,GKP,Everton,0.0,5.0,0.0,0.0,,,,,,,,
3,599,Cherif,FWD,Coventry City,0.0,5.0,0.1,0.0,,,,,,,,
3,555,Matthews,GKP,Crystal Palace,0.0,4.0,1.8,0.0,,,,,,,,
3,628,Allan,MID,Man City,2.14,6.0,0.0,0.0,,,,,,,,
3,587,Rulli,GKP,Man City,0.0,5.0,0.0,0.0,,,,,,,,
3,410,Monga,MID,Man City,0.0,4.9,0.0,0.0,,,,,,,,
3,409,Mukasa,MID,Man City,0.0,4.5,0.2,0.0,,,,,,,,
3,407,Echeverri,MID,Man City,0.0,5.0,0.0,0.0,,,,,,,,
3,623,Bentley,GKP,Coventry City,1.07,4.0,0.1,0.0,,,,,,,,
3,221,Drakes-Thomas,MID,Crystal Palace,0.0,4.5,0.1,0.0,,,,,,,,
3,219,J.Rak-Sakyi,MID,Crystal Palace,0.0,5.0,0.0,0.0,,,,,,,,
3,218,Doucouré,MID,Crystal Palace,0.0,4.9,0.1,0.0,,,,,,,,
3,217,M.França,MID,Crystal Palace,0.0,4.9,0.0,0.0,,,,,,,,
3,216,Esse,MID,Crystal Palace,0.0,5.0,0.0,0.0,,,,,,,,
3,213,Lerma,MID,Crystal Palace,1.02,5.0,0.1,0.0,,,,,,,,
3,212,Hughes,MID,Crystal Palace,1.02,4.5,10.0,1.0,,,,,,,,
3,424,Amass,DEF,Man Utd,0.0,4.0,0.2,0.0,,,,,,,,
3,437,Bendito Mantato,MID,Man Utd,0.0,4.5,0.2,0.0,,,,,,,,
